Date,Open,High,Low,Close,Adj Close,Volume
2/6/1976,16.078125,16.078125,15.875,15.875,1.470832,2008000
2/9/1976,15.875,16.109375,15.796875,15.84375,1.467937,1254400
2/10/1976,15.84375,16.125,15.8125,16.125,1.493996,1195200
2/11/1976,16.125,16.28125,15.953125,15.953125,1.478071,1289600
2/12/1976,15.953125,16.125,15.78125,15.78125,1.462146,804800
2/13/1976,15.78125,15.9375,15.734375,15.875,1.470832,921600
2/17/1976,15.875,15.953125,15.804688,15.820313,1.465766,878400
2/18/1976,15.820313,16.078125,15.78125,15.984375,1.480966,840000
2/19/1976,16.15625,16.390625,16.15625,16.328125,1.512815,1560000
2/20/1976,16.375,16.53125,16.375,16.375,1.517159,1526400
2/23/1976,16.375,16.375,16.1875,16.265625,1.507025,1160000
2/24/1976,16.3125,16.445313,16.3125,16.40625,1.520053,1097600
2/25/1976,16.40625,16.40625,16.1875,16.25,1.505577,1112000
2/26/1976,16.25,16.34375,16,16,1.482413,1144000
2/27/1976,16,16.023438,15.78125,15.976563,1.480243,1600000
3/1/1976,15.976563,16.203125,15.890625,16.203125,1.501234,918400
3/2/1976,16.203125,16.296875,16.125,16.203125,1.501234,972800
3/3/1976,16.203125,16.273438,16.109375,16.210938,1.501958,972800
3/4/1976,16.203125,16.203125,15.984375,16.015625,1.483862,1080000
3/5/1976,16.015625,16.09375,15.953125,16.09375,1.4911,913600
3/8/1976,16.15625,16.257813,16.15625,16.25,1.505577,1062400
3/9/1976,16.25,16.40625,16.171875,16.171875,1.498338,1164800
3/10/1976,16.203125,16.390625,16.203125,16.359375,1.51571,1014400
3/11/1976,16.359375,16.617188,16.359375,16.609375,1.538874,1553600
3/12/1976,16.609375,16.617188,16.328125,16.34375,1.514263,1214400
3/15/1976,16.328125,16.328125,16.15625,16.226563,1.503405,1124800
3/16/1976,16.226563,16.421875,16.1875,16.367188,1.516436,1147200
3/17/1976,16.367188,16.40625,16.125,16.132813,1.49472,1176000
3/18/1976,16.132813,16.226563,16.0625,16.125,1.493996,939200
3/19/1976,16.125,16.203125,16.0625,16.171875,1.498338,896000
3/22/1976,16.171875,16.265625,16.09375,16.140625,1.495443,968000
3/23/1976,16.140625,16.375,16.140625,16.375,1.517159,1057600
3/24/1976,16.375,16.570313,16.3125,16.359375,1.51571,1608000
3/25/1976,16.359375,16.40625,16.15625,16.15625,1.496891,921600
3/26/1976,16.15625,16.28125,16.125,16.21875,1.502682,1089600
3/29/1976,16.21875,16.359375,16.203125,16.265625,1.507025,705600
3/30/1976,16.265625,16.296875,16.15625,16.265625,1.507025,912000
3/31/1976,16.28125,16.421875,16.28125,16.375,1.517159,988800
4/1/1976,16.375,16.484375,16.265625,16.359375,1.51571,900800
4/2/1976,16.359375,16.703125,16.296875,16.6875,1.546111,1396800
4/5/1976,16.765625,17,16.765625,17,1.575066,1886400
4/6/1976,17,17.078125,16.84375,16.859375,1.562036,1387200
4/7/1976,16.859375,16.984375,16.75,16.8125,1.557693,929600
4/8/1976,16.8125,16.828125,16.632813,16.765625,1.55335,1489600
4/9/1976,16.765625,16.84375,16.671875,16.742188,1.551179,1201600
4/12/1976,16.742188,16.921875,16.328125,16.351563,1.514986,2022400
4/13/1976,16.351563,16.484375,16.15625,16.46875,1.525844,2051200
4/14/1976,16.429688,16.429688,15.96875,15.96875,1.479519,1505600
4/15/1976,15.96875,16.09375,15.898438,16.03125,1.485309,1939200
4/19/1976,16.03125,16.203125,15.984375,16.195313,1.500509,1352000
4/20/1976,16.203125,16.359375,16.203125,16.328125,1.512815,1492800
4/21/1976,16.328125,16.375,16.15625,16.28125,1.508472,1675200
4/22/1976,16.28125,16.390625,16.25,16.25,1.505577,1184000
4/23/1976,16.25,16.25,16.046875,16.164063,1.497615,1192000
4/26/1976,16.164063,16.203125,16.0625,16.203125,1.501234,881600
4/27/1976,16.203125,16.234375,15.96875,15.992188,1.48169,926400
4/28/1976,15.992188,16,15.859375,16,1.482413,1222400
4/29/1976,16,16.046875,15.773438,15.84375,1.467937,1104000
4/30/1976,15.84375,15.898438,15.78125,15.835938,1.467214,609600
5/3/1976,15.796875,15.796875,15.5625,15.5625,1.441879,1022400
5/4/1976,15.578125,15.804688,15.578125,15.78125,1.462146,883200
5/5/1976,15.71875,15.71875,15.328125,15.625,1.44767,1078400
5/6/1976,15.625,15.625,15.5,15.601563,1.455688,852800
5/7/1976,15.601563,15.703125,15.601563,15.65625,1.460791,859200
5/10/1976,15.765625,16.140625,15.765625,16.125,1.504528,1310400
5/11/1976,16.125,16.21875,15.96875,16.03125,1.49578,1232000
5/12/1976,16.03125,16.078125,16,16.0625,1.498696,958400
5/13/1976,16.0625,16.0625,15.960938,15.96875,1.489949,675200
5/14/1976,15.9375,15.9375,15.757813,15.765625,1.470997,681600
5/17/1976,15.765625,15.859375,15.71875,15.765625,1.470997,630400
5/18/1976,15.8125,15.890625,15.8125,15.8125,1.475372,753600
5/19/1976,15.84375,15.953125,15.84375,15.859375,1.479744,1051200
5/20/1976,15.859375,16.101563,15.859375,16.0625,1.498696,771200
5/21/1976,16.0625,16.09375,15.84375,15.84375,1.478286,724800
5/24/1976,15.8125,15.8125,15.570313,15.609375,1.456417,1112000
5/25/1976,15.609375,15.71875,15.53125,15.6875,1.463708,1392000
5/26/1976,15.6875,15.796875,15.59375,15.625,1.457875,723200
5/27/1976,15.625,15.875,15.617188,15.828125,1.476828,1057600
5/28/1976,15.84375,16.078125,15.84375,16.039063,1.49651,1096000
6/1/1976,16.03125,16.03125,15.828125,15.875,1.481202,780800
6/2/1976,15.875,16.140625,15.867188,16.09375,1.501611,1142400
6/3/1976,16.09375,16.15625,15.984375,16,1.492864,971200
6/4/1976,16,16.015625,15.78125,15.8125,1.475372,820800
6/7/1976,15.8125,15.851563,15.75,15.835938,1.477557,844800
6/8/1976,15.835938,15.914063,15.78125,15.8125,1.475372,998400
6/9/1976,15.8125,15.945313,15.796875,15.828125,1.476828,812800
6/10/1976,15.859375,15.984375,15.859375,15.96875,1.489949,931200
6/11/1976,15.96875,16.117188,15.921875,16.109375,1.50307,1091200
6/14/1976,16.1875,16.296875,16.1875,16.265625,1.517649,1748800
6/15/1976,16.265625,16.28125,16.109375,16.1875,1.51036,1272000
6/16/1976,16.1875,16.4375,16.1875,16.390625,1.529311,1793600
6/17/1976,16.476563,16.8125,16.476563,16.8125,1.568674,2014400
6/18/1976,16.8125,16.875,16.625,16.625,1.55118,1734400
6/21/1976,16.65625,16.90625,16.65625,16.90625,1.577422,1422400
6/22/1976,16.90625,17.054688,16.78125,16.796875,1.567217,1657600
6/23/1976,16.796875,17,16.773438,17,1.586169,1676800
6/24/1976,17,17.203125,16.96875,17.203125,1.605121,1960000
6/25/1976,17.203125,17.296875,17.125,17.15625,1.600748,1499200
6/28/1976,17.15625,17.25,17.101563,17.101563,1.595646,1004800
6/29/1976,17.101563,17.25,17.09375,17.21875,1.606579,905600
6/30/1976,17.265625,17.429688,17.265625,17.296875,1.613869,928000
7/1/1976,17.296875,17.375,17.109375,17.15625,1.600748,1457600
7/2/1976,17.15625,17.25,17.15625,17.25,1.609494,792000
7/6/1976,17.25,17.328125,17.15625,17.1875,1.603663,1051200
7/7/1976,17.1875,17.375,17.164063,17.375,1.621157,900800
7/8/1976,17.375,17.460938,17.25,17.28125,1.612409,1211200
7/9/1976,17.296875,17.4375,17.296875,17.375,1.621157,1046400
7/12/1976,17.375,17.5,17.320313,17.484375,1.631363,1003200
7/13/1976,17.484375,17.523438,17.296875,17.351563,1.61897,1368000
7/14/1976,17.351563,17.523438,17.289063,17.289063,1.61314,1596800
7/15/1976,17.289063,17.46875,17.25,17.265625,1.610954,1817600
7/16/1976,17.265625,17.273438,17.046875,17.140625,1.599289,2993600
7/19/1976,17.140625,17.21875,17,17,1.586169,1684800
7/20/1976,17,17.046875,16.75,16.90625,1.577422,1776000
7/21/1976,16.90625,17.03125,16.90625,16.9375,1.580338,1056000
7/22/1976,16.9375,17.03125,16.890625,17.03125,1.589084,688000
7/23/1976,17.03125,17.117188,17,17.0625,1.592,899200
7/26/1976,17.109375,17.21875,17.109375,17.21875,1.606579,883200
7/27/1976,17.21875,17.21875,17,17.015625,1.587627,1174400
7/28/1976,17.015625,17.070313,16.929688,17.0625,1.592,771200
7/29/1976,17.0625,17.109375,17.015625,17.0625,1.592,790400
7/30/1976,17.0625,17.09375,16.984375,17.007813,1.586897,825600
8/2/1976,17.007813,17.054688,16.9375,16.984375,1.584712,593600
8/3/1976,16.984375,17.242188,16.96875,17.242188,1.608765,984000
8/4/1976,17.25,17.34375,17.25,17.296875,1.613869,1344000
8/5/1976,17.226563,17.226563,17.140625,17.164063,1.614603,646400
8/6/1976,17.164063,17.203125,17.140625,17.203125,1.618279,657600
8/9/1976,17.203125,17.203125,17.140625,17.15625,1.613869,657600
8/10/1976,17.15625,17.40625,17.15625,17.40625,1.637386,990400
8/11/1976,17.40625,17.484375,17.328125,17.335938,1.630772,1382400
8/12/1976,17.335938,17.375,17.242188,17.34375,1.631507,803200
8/13/1976,17.34375,17.429688,17.34375,17.390625,1.635917,464000
8/16/1976,17.390625,17.5,17.34375,17.460938,1.642531,1417600
8/17/1976,17.460938,17.546875,17.453125,17.5,1.646206,1160000
8/18/1976,17.5,17.53125,17.40625,17.46875,1.643265,777600
8/19/1976,17.46875,17.476563,17.164063,17.203125,1.618279,902400
8/20/1976,17.195313,17.195313,17.015625,17.0625,1.60505,793600
8/23/1976,17.0625,17.09375,16.929688,17.09375,1.607989,896000
8/24/1976,17.09375,17.109375,16.84375,16.84375,1.584471,905600
8/25/1976,16.84375,17.046875,16.796875,17,1.59917,1102400
8/26/1976,17,17,16.78125,16.804688,1.580798,1060800
8/27/1976,16.804688,16.898438,16.734375,16.859375,1.585943,752000
8/30/1976,16.875,17.046875,16.875,17.015625,1.600641,785600
8/31/1976,17.015625,17.171875,17.007813,17.101563,1.608724,936000
9/1/1976,17.101563,17.328125,17.078125,17.304688,1.627833,868800
9/2/1976,17.304688,17.375,17.25,17.273438,1.624893,884800
9/3/1976,17.273438,17.40625,17.234375,17.40625,1.637386,632000
9/7/1976,17.40625,17.507813,17.375,17.5,1.646206,1363200
9/8/1976,17.5,17.507813,17.3125,17.3125,1.628568,1512000
9/9/1976,17.34375,17.4375,17.34375,17.375,1.634446,835200
9/10/1976,17.375,17.476563,17.34375,17.46875,1.643265,673600
9/13/1976,17.46875,17.507813,17.351563,17.351563,1.632241,969600
9/14/1976,17.351563,17.40625,17.3125,17.375,1.634446,585600
9/15/1976,17.375,17.46875,17.320313,17.390625,1.635917,987200
9/16/1976,17.390625,17.75,17.359375,17.75,1.669721,1529600
9/17/1976,17.75,17.851563,17.65625,17.75,1.669721,1921600
9/20/1976,17.75,17.921875,17.71875,17.765625,1.671193,1294400
9/21/1976,17.789063,17.984375,17.789063,17.984375,1.691769,1369600
9/22/1976,17.984375,18.03125,17.8125,17.84375,1.678542,1846400
9/23/1976,17.84375,17.882813,17.75,17.765625,1.671193,1347200
9/24/1976,17.765625,17.84375,17.710938,17.734375,1.668252,944000
9/27/1976,17.78125,17.96875,17.78125,17.921875,1.68589,841600
9/28/1976,17.921875,17.96875,17.671875,17.742188,1.668988,1417600
9/29/1976,17.742188,17.8125,17.5,17.59375,1.655025,1702400
9/30/1976,17.59375,17.71875,17.546875,17.585938,1.654288,1008000
10/1/1976,17.585938,17.703125,17.421875,17.53125,1.649144,1460800
10/4/1976,17.53125,17.5625,17.445313,17.5,1.646206,929600
10/5/1976,17.5,17.5625,17.359375,17.4375,1.640326,1491200
10/6/1976,17.4375,17.523438,17.28125,17.46875,1.643265,1694400
10/7/1976,17.46875,17.617188,17.375,17.578125,1.653554,1627200
10/8/1976,17.578125,17.601563,17.34375,17.390625,1.635917,1481600
10/11/1976,17.390625,17.421875,17.328125,17.375,1.634446,1006400
10/12/1976,17.375,17.445313,16.9375,16.984375,1.597701,1894400
10/13/1976,16.984375,17.078125,16.859375,17.03125,1.602111,2614400
10/14/1976,16.96875,16.96875,16.46875,16.53125,1.555077,2409600
10/15/1976,16.53125,16.585938,16.40625,16.40625,1.543318,2555200
10/18/1976,16.421875,16.578125,16.421875,16.476563,1.549931,1448000
10/19/1976,16.476563,16.59375,16.34375,16.46875,1.549196,1816000
10/20/1976,16.46875,16.546875,16.46875,16.46875,1.549196,1084800
10/21/1976,16.46875,16.5,16.03125,16.078125,1.51245,1680000
10/22/1976,16.078125,16.078125,15.8125,16.03125,1.508041,1763200
10/25/1976,16.03125,16.234375,15.96875,16.21875,1.525679,1192000
10/26/1976,16.242188,16.46875,16.242188,16.46875,1.549196,1326400
10/27/1976,16.46875,16.625,16.34375,16.625,1.563895,1374400
10/28/1976,16.625,16.773438,16.578125,16.65625,1.566834,1273600
10/29/1976,16.65625,17,16.65625,16.984375,1.597701,1694400
11/1/1976,16.984375,17.03125,16.882813,16.953125,1.59476,1499200
11/3/1976,16.921875,16.921875,16.609375,16.75,1.575654,1825600
11/4/1976,16.75,16.835938,16.640625,16.710938,1.585288,1201600
11/5/1976,16.710938,16.734375,16.375,16.390625,1.554902,1424000
11/8/1976,16.359375,16.359375,16.09375,16.21875,1.538597,2337600
11/9/1976,16.21875,16.289063,16.09375,16.265625,1.543045,1444800
11/10/1976,16.265625,16.367188,16.179688,16.3125,1.54749,1185600
11/11/1976,16.3125,16.554688,16.261719,16.53125,1.568244,710400
11/12/1976,16.53125,16.53125,16.328125,16.375,1.55342,1262400
11/15/1976,16.375,16.5625,16.28125,16.515625,1.566761,1753600
11/16/1976,16.515625,16.640625,16.46875,16.46875,1.562313,1417600
11/17/1976,16.46875,16.71875,16.421875,16.71875,1.58603,1329600
11/18/1976,16.75,16.960938,16.75,16.9375,1.606782,1539200
11/19/1976,16.921875,16.921875,16.765625,16.875,1.600853,1216000
11/22/1976,16.875,17.0625,16.84375,16.96875,1.609745,1182400
11/23/1976,16.96875,16.984375,16.828125,16.835938,1.597147,803200
11/24/1976,16.875,17.03125,16.875,17.015625,1.614193,673600
11/26/1976,17.046875,17.21875,17.046875,17.132813,1.62531,868800
11/29/1976,17.125,17.125,16.945313,16.960938,1.609004,1508800
11/30/1976,16.960938,16.976563,16.828125,16.9375,1.606782,889600
12/1/1976,16.9375,17.117188,16.84375,16.84375,1.597887,1278400
12/2/1976,17,17.117188,16.84375,16.84375,1.597887,1278400
12/3/1976,16.890625,17,16.890625,17,1.61271,1152000
12/6/1976,17.03125,17.15625,17.03125,17.0625,1.618639,1028800
12/7/1976,17.0625,17.109375,16.921875,16.921875,1.6053,1371200
12/8/1976,16.921875,17.0625,16.921875,17.046875,1.617158,1219200
12/9/1976,17.046875,17.132813,16.96875,16.96875,1.609745,1368000
12/10/1976,16.96875,17.039063,16.875,16.9375,1.606782,1116800
12/13/1976,16.9375,16.953125,16.84375,16.875,1.600853,1147200
12/14/1976,16.875,16.90625,16.765625,16.867188,1.600111,1652800
12/15/1976,16.867188,16.90625,16.734375,16.796875,1.593441,1264000
12/16/1976,16.796875,16.804688,16.6875,16.703125,1.584548,1356800
12/17/1976,16.703125,16.828125,16.5625,16.5625,1.571207,1011200
12/20/1976,16.5625,16.640625,16.546875,16.609375,1.575654,830400
12/21/1976,16.609375,16.898438,16.578125,16.898438,1.603075,1708800
12/22/1976,16.898438,17.023438,16.882813,16.890625,1.602334,1412800
12/23/1976,16.890625,16.984375,16.890625,16.976563,1.610487,1251200
12/27/1976,17.09375,17.375,17.09375,17.34375,1.645321,1124800
12/28/1976,17.359375,17.507813,17.359375,17.40625,1.651249,1915200
12/29/1976,17.40625,17.4375,17.28125,17.28125,1.639392,942400
12/30/1976,17.328125,17.53125,17.328125,17.53125,1.663107,1009600
12/31/1976,17.53125,17.625,17.4375,17.445313,1.654956,1126400
1/3/1977,17.28125,17.53125,17.28125,17.28125,1.639392,1118400
1/4/1977,17.28125,17.328125,17.023438,17.0625,1.618639,1443200
1/5/1977,17.0625,17.171875,16.984375,17.125,1.624569,1182400
1/6/1977,17.125,17.28125,17.109375,17.125,1.624569,1035200
1/7/1977,17.125,17.132813,16.976563,17,1.61271,1072000
1/10/1977,17,17.0625,16.820313,16.953125,1.608263,1209600
1/11/1977,16.953125,17,16.75,16.8125,1.594923,1233600
1/12/1977,16.8125,16.8125,16.632813,16.8125,1.594923,1817600
1/13/1977,16.8125,16.953125,16.8125,16.90625,1.603818,1470400
1/14/1977,16.90625,16.9375,16.765625,16.90625,1.603818,1812800
1/17/1977,16.90625,17.0625,16.875,17.0625,1.618639,1979200
1/18/1977,17.0625,17.234375,16.953125,17.203125,1.631981,2036800
1/19/1977,17.203125,17.476563,17.171875,17.34375,1.645321,1902400
1/20/1977,17.34375,17.4375,17.023438,17.0625,1.618639,1657600
1/21/1977,17.0625,17.21875,16.9375,17.125,1.624569,2238400
1/24/1977,17.125,17.25,16.953125,16.984375,1.611229,1859200
1/25/1977,16.984375,17.0625,16.8125,16.859375,1.599371,1934400
1/26/1977,16.84375,16.84375,16.703125,16.765625,1.590477,1684800
1/27/1977,16.765625,16.84375,16.703125,16.78125,1.591959,1140800
1/28/1977,16.796875,17.140625,16.796875,17.03125,1.615676,1390400
1/31/1977,17.03125,17.203125,16.96875,17.203125,1.631981,1228800
2/1/1977,17.203125,17.367188,17.203125,17.28125,1.639392,1401600
2/2/1977,17.28125,17.296875,17.09375,17.140625,1.62605,1342400
2/3/1977,16.984375,16.984375,16.859375,16.945313,1.622311,1302400
2/4/1977,16.945313,17.015625,16.757813,16.8125,1.609596,1433600
2/7/1977,16.8125,16.90625,16.78125,16.90625,1.618572,1083200
2/8/1977,16.90625,17.007813,16.84375,16.875,1.615581,1420800
2/9/1977,16.875,16.890625,16.625,16.75,1.603613,1601600
2/10/1977,16.75,16.875,16.726563,16.8125,1.609596,1324800
2/11/1977,16.8125,16.851563,16.6875,16.6875,1.597629,1246400
2/14/1977,16.734375,17.140625,16.734375,17.140625,1.641009,1720000
2/15/1977,17.140625,17.15625,16.984375,17.015625,1.629043,1560000
2/16/1977,17.015625,17.125,16.9375,16.96875,1.624554,1700800
2/17/1977,16.96875,16.992188,16.835938,16.90625,1.618572,1112000
2/18/1977,16.90625,16.929688,16.8125,16.882813,1.616327,1073600
2/22/1977,17.1875,17.3125,17.1875,17.234375,1.649985,1788800
2/23/1977,17.234375,17.289063,17.195313,17.265625,1.652978,1614400
2/24/1977,17.25,17.25,17.203125,17.21875,1.648491,830400
2/25/1977,17.21875,17.257813,17.210938,17.21875,1.648491,1366400
2/28/1977,17.21875,17.25,17.210938,17.25,1.651482,828800
3/1/1977,17.257813,17.359375,17.257813,17.3125,1.657465,1408000
3/2/1977,17.3125,17.34375,17.273438,17.28125,1.654474,1147200
3/3/1977,17.296875,17.40625,17.296875,17.390625,1.664945,1529600
3/4/1977,17.390625,17.4375,17.28125,17.375,1.663448,2107200
3/7/1977,17.375,17.53125,17.375,17.53125,1.678407,1228800
3/8/1977,17.53125,17.578125,17.507813,17.507813,1.676165,1992000
3/9/1977,17.507813,17.507813,17.476563,17.476563,1.673172,4632000
3/10/1977,17.476563,17.78125,17.421875,17.78125,1.702341,2286400
3/11/1977,17.773438,17.773438,17.640625,17.703125,1.694862,1500800
3/14/1977,17.703125,17.8125,17.65625,17.75,1.699349,1136000
3/15/1977,17.75,17.882813,17.75,17.828125,1.706831,1356800
3/16/1977,17.828125,17.851563,17.726563,17.75,1.699349,2099200
3/17/1977,17.75,17.757813,17.65625,17.71875,1.696358,1380800
3/18/1977,17.71875,17.796875,17.664063,17.71875,1.696358,1339200
3/21/1977,17.71875,17.75,17.65625,17.703125,1.694862,822400
3/22/1977,17.703125,17.84375,17.65625,17.84375,1.708326,1657600
3/23/1977,17.84375,17.851563,17.65625,17.65625,1.690374,1886400
3/24/1977,17.65625,17.664063,17.476563,17.507813,1.676165,1540800
3/25/1977,17.507813,17.546875,17.34375,17.34375,1.660457,1329600
3/28/1977,17.34375,17.46875,17.34375,17.453125,1.670929,1163200
3/29/1977,17.46875,17.578125,17.46875,17.539063,1.679157,915200
3/30/1977,17.53125,17.53125,17.234375,17.289063,1.655221,2430400
3/31/1977,17.289063,17.40625,17.234375,17.28125,1.654474,971200
4/1/1977,17.28125,17.40625,17.28125,17.375,1.663448,1702400
4/4/1977,17.375,17.382813,17.226563,17.234375,1.649985,923200
4/5/1977,17.234375,17.296875,17.15625,17.15625,1.642507,1766400
4/6/1977,17.15625,17.21875,17.140625,17.21875,1.648491,1246400
4/7/1977,17.21875,17.304688,17.1875,17.296875,1.655969,800000
4/11/1977,17.296875,17.328125,17.109375,17.289063,1.655221,1408000
4/12/1977,17.289063,17.453125,17.226563,17.421875,1.667937,1635200
4/13/1977,17.375,17.375,16.8125,17.109375,1.638018,3809600
4/14/1977,17.109375,17.21875,16.953125,17,1.627547,2072000
4/15/1977,17,17.03125,16.882813,17.03125,1.63054,2112000
4/18/1977,17.03125,17.039063,16.960938,17,1.627547,1276800
4/19/1977,17,17.054688,16.921875,16.945313,1.622311,1209600
4/20/1977,16.945313,16.96875,16.867188,16.875,1.615581,1820800
4/21/1977,16.875,16.90625,16.46875,16.5,1.579678,2872000
4/22/1977,16.453125,16.453125,16.09375,16.125,1.543776,3444800
4/25/1977,16.125,16.226563,16.03125,16.140625,1.545271,2467200
4/26/1977,16.140625,16.28125,16.09375,16.21875,1.552752,1529600
4/27/1977,16.21875,16.375,16.203125,16.328125,1.563222,1544000
4/28/1977,16.328125,16.351563,16.203125,16.234375,1.554247,1904000
4/29/1977,16.234375,16.234375,16.070313,16.171875,1.548263,1304000
5/2/1977,16.171875,16.25,16.085938,16.25,1.555743,1182400
5/3/1977,16.25,16.375,16.21875,16.328125,1.563222,1382400
5/4/1977,16.328125,16.484375,16.273438,16.429688,1.572946,1323200
5/5/1977,16.375,16.375,16.21875,16.28125,1.573701,1441600
5/6/1977,16.25,16.25,16,16.015625,1.548027,1692800
5/9/1977,16.015625,16.0625,15.851563,15.953125,1.541986,1361600
5/10/1977,15.953125,16.078125,15.945313,15.953125,1.541986,1291200
5/11/1977,15.953125,15.96875,15.726563,15.796875,1.526883,1536000
5/12/1977,15.796875,15.804688,15.65625,15.773438,1.524618,1739200
5/13/1977,15.773438,15.890625,15.75,15.828125,1.529904,1222400
5/16/1977,15.828125,15.945313,15.828125,15.828125,1.529904,1283200
5/17/1977,15.828125,15.960938,15.734375,15.960938,1.54274,1472000
5/18/1977,15.960938,16.03125,15.859375,15.875,1.534435,1609600
5/19/1977,15.875,15.90625,15.765625,15.765625,1.523862,1004800
5/20/1977,15.6875,15.6875,15.585938,15.617188,1.509515,2232000
5/23/1977,15.601563,15.601563,15.328125,15.335938,1.48233,2132800
5/24/1977,15.335938,15.507813,15.335938,15.46875,1.495168,1926400
5/25/1977,15.46875,15.523438,15.367188,15.445313,1.492902,1200000
5/26/1977,15.445313,15.570313,15.421875,15.5625,1.504229,1014400
5/27/1977,15.5625,15.578125,15.3125,15.328125,1.481575,1494400
5/31/1977,15.328125,15.414063,15.28125,15.34375,1.483085,1046400
6/1/1977,15.375,15.5625,15.375,15.5,1.498188,1812800
6/2/1977,15.5,15.523438,15.382813,15.40625,1.489127,1529600
6/3/1977,15.460938,15.671875,15.460938,15.671875,1.5148,1444800
6/6/1977,15.671875,15.75,15.625,15.65625,1.51329,1201600
6/7/1977,15.65625,15.8125,15.601563,15.804688,1.527638,404800
6/8/1977,15.804688,15.859375,15.765625,15.804688,1.527638,1468800
6/9/1977,15.804688,15.84375,15.703125,15.703125,1.517823,1030400
6/10/1977,15.703125,15.765625,15.65625,15.726563,1.520086,934400
6/13/1977,15.734375,15.859375,15.734375,15.84375,1.531414,785600
6/14/1977,15.882813,16.15625,15.882813,16.15625,1.561619,2203200
6/15/1977,16.15625,16.242188,16.0625,16.171875,1.563129,2424000
6/16/1977,16.148438,16.148438,15.953125,16.078125,1.554068,2136000
6/17/1977,16.078125,16.171875,16.054688,16.09375,1.555577,987200
6/20/1977,16.117188,16.265625,16.117188,16.25,1.57068,1059200
6/21/1977,16.25,16.328125,16.195313,16.234375,1.569171,1945600
6/22/1977,16.234375,16.273438,16.195313,16.273438,1.572946,1393600
6/23/1977,16.273438,16.390625,16.273438,16.375,1.582763,1472000
6/24/1977,16.398438,16.65625,16.398438,16.625,1.606927,1744000
6/27/1977,16.625,16.703125,16.5625,16.695313,1.613724,851200
6/28/1977,16.695313,16.804688,16.507813,16.507813,1.5956,1864000
6/29/1977,16.507813,16.609375,16.34375,16.578125,1.602396,2177600
6/30/1977,16.578125,16.648438,16.5,16.5,1.594846,1510400
7/1/1977,16.492188,16.492188,16.3125,16.351563,1.580497,1112000
7/5/1977,16.351563,16.476563,16.328125,16.34375,1.579742,920000
7/6/1977,16.34375,16.359375,16.203125,16.242188,1.569926,1612800
7/7/1977,16.242188,16.34375,16.203125,16.34375,1.579742,1035200
7/8/1977,16.34375,16.390625,16.125,16.195313,1.565396,1049600
7/11/1977,16.195313,16.242188,16.132813,16.242188,1.569926,851200
7/12/1977,16.21875,16.34375,16.21875,16.21875,1.56766,1072000
7/13/1977,16.195313,16.351563,16.195313,16.320313,1.577477,936000
7/15/1977,16.382813,16.921875,16.382813,16.882813,1.631846,3744000
7/18/1977,16.90625,17.140625,16.90625,17.125,1.655256,3131200
7/19/1977,17.125,17.21875,17.046875,17.179688,1.660541,2142400
7/20/1977,17.171875,17.171875,17.039063,17.0625,1.649214,1404800
7/21/1977,17.0625,17.078125,16.921875,17.0625,1.649214,1512000
7/22/1977,17.0625,17.148438,17.039063,17.078125,1.650726,1368000
7/25/1977,17.078125,17.140625,17.03125,17.117188,1.654501,988800
7/26/1977,17.078125,17.078125,16.953125,16.976563,1.640909,952000
7/27/1977,16.96875,16.96875,16.703125,16.71875,1.615989,1388800
7/28/1977,16.71875,16.78125,16.640625,16.6875,1.612969,1148800
7/29/1977,16.6875,16.757813,16.617188,16.757813,1.619763,876800
8/1/1977,16.757813,16.921875,16.757813,16.859375,1.629582,673600
8/2/1977,16.851563,16.851563,16.789063,16.828125,1.626561,740800
8/3/1977,16.828125,16.90625,16.765625,16.859375,1.629582,1171200
8/4/1977,16.8125,16.8125,16.664063,16.8125,1.640252,1952000
8/5/1977,16.8125,16.851563,16.65625,16.65625,1.625008,976000
8/8/1977,16.65625,16.65625,16.492188,16.5,1.609765,1102400
8/9/1977,16.515625,16.640625,16.515625,16.601563,1.619673,1270400
8/10/1977,16.601563,16.765625,16.5625,16.765625,1.635679,984000
8/11/1977,16.765625,16.796875,16.609375,16.632813,1.622722,1097600
8/12/1977,16.632813,16.710938,16.59375,16.625,1.621959,676800
8/15/1977,16.625,16.835938,16.609375,16.835938,1.642539,840000
8/16/1977,16.828125,16.828125,16.71875,16.734375,1.63263,752000
8/17/1977,16.734375,16.882813,16.734375,16.796875,1.638728,864000
8/18/1977,16.734375,16.953125,16.71875,16.78125,1.637204,1147200
8/19/1977,16.78125,16.835938,16.703125,16.820313,1.641015,908800
8/22/1977,16.820313,16.96875,16.8125,16.953125,1.653972,888000
8/23/1977,16.953125,17,16.84375,16.882813,1.647112,980800
8/24/1977,16.882813,16.898438,16.695313,16.75,1.634156,1000000
8/25/1977,16.75,16.796875,16.679688,16.703125,1.629581,734400
8/26/1977,16.703125,16.742188,16.625,16.726563,1.631869,1091200
8/29/1977,16.734375,16.84375,16.734375,16.84375,1.643301,939200
8/30/1977,16.84375,16.929688,16.664063,16.664063,1.62577,876800
8/31/1977,16.664063,16.796875,16.601563,16.773438,1.636442,998400
9/1/1977,16.773438,16.8125,16.671875,16.695313,1.628819,836800
9/2/1977,16.71875,16.78125,16.71875,16.78125,1.637204,1027200
9/6/1977,16.78125,16.789063,16.65625,16.773438,1.636442,816000
